Symbol,Name
030315.TW,總太國票26購01
030316.TW,嘉基國票27購01
030317.TW,力智國票27購01
03031U.TW,大立光元大26售20
030321.TW,聯電中信27購01
030323.TW,智原中信26購01
030324.TW,世芯中信27購01
030325.TW,世芯國泰27購01
030326.TW,世芯統一27購04
030327.TW,世芯統一27購05
030328.TW,世芯統一28購01
03032Q.TW,恒指麥證26售02
03032U.TW,華擎元大26售05
030330.TW,智原兆豐27購01
030332.TW,日月光兆豐27購01
030333.TW,力智兆豐26購02
030334.TW,智原元富27購02
030335.TW,華擎元富28購01
030337.TW,世芯元富28購01
030338.TW,新唐元富28購01
03033U.TW,世芯元大26售10
030347.TW,世芯永豐26購01
030348.TW,世芯永豐28購01
030349.TW,拓凱永豐26購01
03034Q.TW,恒指麥證27售02
03034U.TW,臺股指元大2A售24
030351.TW,裕隆富邦26購01
030352.TW,鴻海富邦26購02
030354.TW,大立光富邦29購02
030355.TW,日月光富邦26購03
030356.TW,道瓊反凱基29購02
030357.TW,道瓊反凱基29購03
03035Q.TW,恒指麥證28售02
03035U.TW,台積電永豐27售06
03035X.TW,元展32
030365.TW,美食凱基26購01
030366.TW,王品凱基26購01
030367.TW,智原凱基26購01
03036Q.TW,道指麥證29售03
03036U.TW,FBNQ2X群益28售01
030370.TW,世芯凱基26購04
030372.TW,祥碩凱基26購03
030374.TW,南電凱基26購02
030375.TW,臺股指凱基29購15
030376.TW,臺股指凱基29購16
030378.TW,道瓊反群益29購05
03037Q.TW,道指麥證29售04
03037U.TW,中鋼中信28售01
03038Q.TW,納指麥證29售03
03038U.TW,華航中信28售01
03038X.TW,元展35
030394.TW,致伸群益26購01
030396.TW,道瓊反元大26購02
030397.TW,道瓊反元大27購02
030398.TW,SGBR2X元大27購02
030399.TW,SGBR2X元大28購01
03039Q.TW,標普指麥證29售03
03039U.TW,長榮航中信28售01
03039X.TW,元展36
030400.TW,FB越南元大27購01
030404.TW,華新元大29購04
030406.TW,台積電元大29購30
030407.TW,台積電元大2A購24
030408.TW,台積電元大2B購11
03040Q.TW,標普指麥證29售04
03040U.TW,新光金中信28售01
030417.TW,世芯元大29購03
03041Q.TW,恒指麥證2A售02
03041U.TW,同欣電中信26售02
030423.TW,臺股指元大29購15
030424.TW,臺股指元大29購16
030425.TW,臺股指元大2A購08
030426.TW,臺股指元大2A購09
030428.TW,中興電國票26購02
030429.TW,華新國票26購02
03042U.TW,臺股指中信2A售02
030431.TW,聯電國票26購02
030433.TW,台積電國票27購03
030434.TW,長榮國票26購02
030435.TW,八方國票26購02
030436.TW,世芯國票26購04
030437.TW,貿聯國票26購02
030438.TW,新唐國票26購02
030439.TW,威鋒電國票27購01
03043U.TW,臺股指中信2A售03
030440.TW,華新康和27購01
030442.TW,華新永豐26購01
030444.TW,世芯永豐27購01
030449.TW,大立光元富2B購01
03044U.TW,臺股指國票26售12
030452.TW,世芯元富2B購01
030455.TW,T50反1國泰27購01
030456.TW,大成鋼國泰27購01
030457.TW,元黃金群益27購01
030458.TW,道瓊反群益29購06
030459.TW,裕隆群益26購01
03045U.TW,臺股指國票26售13
03046U.TW,臺股指國票26售14
030472.TW,光罩兆豐27購01
030473.TW,長榮兆豐28購01
030475.TW,臻鼎兆豐27購01
030476.TW,台灣50凱基29購01
030477.TW,台灣50凱基2B購01
030478.TW,元石油凱基29購02
030479.TW,臺指反凱基2B購05
03047U.TW,臺股指國票28售05
03047X.TW,元展44
030480.TW,道瓊反凱基29購04
030481.TW,SGBR2X凱基29購02
030485.TW,光罩凱基27購03
030489.TW,興富發凱基26購01
03048U.TW,臺股指國票2A售01
030492.TW,漢翔凱基26購01
030493.TW,三商壽凱基26購01
030494.TW,玉晶光凱基26購03
030495.TW,新唐凱基27購02
030496.TW,眾達凱基26購01
030497.TW,聯茂凱基27購01
030498.TW,富鼎凱基28購02
030499.TW,電子類凱基26購05
03049U.TW,台積電國泰28售07
03049X.TW,元展46
030500.TW,SGBR2X元大26購03
030501.TW,SGBR2X元大27購03
030502.TW,SGBR2X元大28購02
030508.TW,台積電元大29購31
03050U.TW,華新凱基27售02
03050X.TW,元展47
03051U.TW,聯電凱基26售06
030523.TW,電子類元大29購01
030524.TW,電子類元大29購02
030525.TW,金融類元大29購01
030526.TW,金融類元大29購02
030527.TW,道瓊反富邦27購01
030528.TW,台積電富邦26購11
030529.TW,友達富邦26購05
03052U.TW,台積電凱基26售24
03052X.TW,元展49
030530.TW,聯發科富邦26購04
030531.TW,聯詠富邦26購02
030534.TW,嘉聯益富邦28購01
030535.TW,力積電富邦26購04
030537.TW,元晶國票26購02
030538.TW,全新中信26購01
030539.TW,世芯中信29購01
03053U.TW,台積電凱基29售02
030540.TW,敦泰統一28購01
030542.TW,敦泰國泰27購01
030545.TW,中華永豐26購01
030549.TW,全新永豐26購01
03054U.TW,佳世達凱基26售01
030550.TW,景碩永豐26購01
030552.TW,AES永豐26購01
030554.TW,鴻海康和26購02
03055U.TW,飛宏凱基27售02
030560.TW,T50反1元大29購05
030561.TW,T50反1元大2A購04
030562.TW,FB越南元大27購02
030569.TW,台積電元大29購32
03056U.TW,乙盛凱基26售02
030577.TW,眾達元大28購02
03057U.TW,力積電凱基27售01
030582.TW,裕隆元富28購02
030583.TW,台光電元富26購01
030584.TW,全新元富26購01
030585.TW,大立光元富2B購02
030587.TW,世芯元富26購03
030589.TW,裕隆麥證27購01
03058P.TW,T50正2國票28售01
03058U.TW,東哥凱基26售04
030590.TW,元油反富邦27購01
030592.TW,聯電富邦26購03
030593.TW,鴻海富邦26購03
030594.TW,技嘉富邦26購02
030595.TW,南亞科富邦26購01
030597.TW,欣興富邦27購03
030598.TW,富采富邦26購01
03059U.TW,臺股指凱基29售24
030600.TW,上証2X凱基29購01
030601.TW,A50正2凱基28購01
030602.TW,台泥凱基28購01
030603.TW,中砂凱基26購02
030604.TW,台積電凱基29購01
030605.TW,台積電凱基2A購10
030606.TW,聯發科凱基26購08
030607.TW,長榮凱基27購06
030609.TW,臺企銀凱基26購01
03060U.TW,臺股指凱基29售25
03060X.TW,元展55
030610.TW,智原凱基27購01
030611.TW,玉晶光凱基26購04
030613.TW,世芯凱基27購04
030619.TW,聯發科群益27購03
03061U.TW,臺股指凱基2A售13
030620.TW,聯發科群益27購04
03062U.TW,台灣50元富26售08
030630.TW,A50正2永豐26購01
030631.TW,光罩永豐27購02
030633.TW,飛宏永豐26購01
030635.TW,AES永豐27購01
030637.TW,慧洋國票26購01
030638.TW,聯詠國票26購01
030639.TW,創意國票26購03
03063U.TW,元晶元富26售01
030640.TW,台勝科國票26購02
030641.TW,材料國票26購02
030642.TW,穎崴國票26購01
030643.TW,AES國票26購03
030644.TW,南電國票26購04
030645.TW,富鼎國票26購03
030646.TW,臺指反凱基2B購06
03064U.TW,旺宏元大26售02
030650.TW,台積電凱基2A購11
030651.TW,台積電凱基3B購01
030653.TW,漢唐凱基26購01
030655.TW,陽明凱基27購04
030657.TW,智原凱基26購02
030659.TW,創意凱基27購03
03065U.TW,南亞科元大26售04
030660.TW,創意凱基2A購01
030663.TW,帆宣凱基27購01
030664.TW,滬深2X元富2B購01
030665.TW,台達電元富26購01
030666.TW,創意元富28購04
030667.TW,創意元富28購05
030668.TW,華擎元富28購02
03066U.TW,晶華元大26售08
030670.TW,聯電富邦26購04
030671.TW,聯發科富邦26購05
030672.TW,玉晶光富邦27購01
030674.TW,飛宏中信27購01
030675.TW,裕民中信27購01
030678.TW,長榮統一2B購01
030679.TW,創意統一27購03
03067U.TW,國泰金元大26售04
030680.TW,創意統一2A購01
030681.TW,敦泰統一27購01
030682.TW,聯電國泰27購04
030683.TW,台達電國泰27購01
030684.TW,創意國泰27購01
030685.TW,創意國泰27購02
030686.TW,祥碩國泰27購01
030687.TW,南電國泰27購01
030688.TW,T50正2群益27購02
03068P.TW,臺股指富邦26售02
03068U.TW,晶睿元大26售02
030690.TW,裕隆群益27購01
030691.TW,宏達電群益26購04
030692.TW,長榮群益27購03
030695.TW,上証2X元大26購02
03069P.TW,台積電中信27售01
03069U.TW,南電元大26售12
030703.TW,裕隆元大27購01
030708.TW,台積電元大2A購25
03070U.TW,南電元大26售13
03071U.TW,臺股指元大27售19
030722.TW,創意康和27購01
030723.TW,富鼎永豐26購02
030724.TW,裕隆統一28購01
030725.TW,光罩統一27購02
030727.TW,A50正2元富28購02
03072U.TW,臺股指元大27售20
030730.TW,飛宏麥證26購01
030732.TW,創意麥證26購02
030733.TW,道瓊反國票27購02
030734.TW,元美指國票2A購01
030735.TW,飛宏國票26購01
030736.TW,王品國票26購04
030738.TW,寶成國票26購01
030739.TW,T50正2凱基2A購02
03073U.TW,臺股指元大27售21
030740.TW,臺指反凱基2B購07
030743.TW,台積電凱基27購19
030744.TW,台積電凱基27購20
030746.TW,技嘉凱基27購02
03074F.TW,恒指麥證26購01
03074U.TW,臺股指元大27售22
03074X.TW,元展69
030750.TW,慧洋凱基27購02
030755.TW,元晶凱基26購03
030756.TW,愛普凱基26購02
030758.TW,臺指2X中信28購02
03075U.TW,臺股指元大27售23
03075X.TW,元展70
030760.TW,台積電富邦26購12
030761.TW,聯發科富邦28購02
030762.TW,威鋒電富邦27購01
030764.TW,裕隆群益28購01
030765.TW,威盛群益27購03
03076F.TW,恒指麥證27購01
03076U.TW,臺股指富邦26售05
030773.TW,元石油元大26購01
030774.TW,美費半元大26購02
030775.TW,中砂元大28購02
03077F.TW,恒指麥證28購01
03077U.TW,聚陽康和27售01
030782.TW,台積電元大2A購26
030783.TW,台積電元大2A購27
03078F.TW,道指麥證29購01
03078U.TW,威致國票26售02
03079F.TW,道指麥證29購02
03079U.TW,欣興永豐26售02
030805.TW,台灣50國票27購01
030806.TW,台灣50國票28購01
030807.TW,光罩國票27購01
030808.TW,金像電國票27購01
030809.TW,瑞昱國票27購01
03080F.TW,納指麥證29購01
03080U.TW,聚陽中信26售01
030811.TW,長榮國票28購01
030812.TW,漢翔國票27購01
030813.TW,晶華國票27購01
030815.TW,合勤控國票27購01
030816.TW,合勤控國票27購02
030818.TW,中石化中信29購01
030819.TW,陽明國泰28購01
03081F.TW,納指麥證29購02
03081U.TW,台積電中信2C售03
030820.TW,長榮航國泰28購01
030821.TW,啟碁國泰28購01
030822.TW,AES國泰28購01
030823.TW,道瓊銀群益28購03
030825.TW,台積電群益2C購02
030826.TW,長榮群益27購04
03082F.TW,標普指麥證29購01
03082P.TW,S&P正2國票26售01
03082U.TW,台積電中信2C售04
030834.TW,振樺電群益28購01
030836.TW,台積電兆豐28購02
030837.TW,世芯兆豐28購01
030838.TW,威鋒電兆豐27購01
03083F.TW,標普指麥證29購02
03083U.TW,台積電中信2C售05
030840.TW,鴻海康和28購01
030842.TW,中石化永豐28購01
030848.TW,美食永豐27購01
030849.TW,明泰永豐27購01
03084F.TW,恒指麥證2A購01
03084U.TW,台積電中信2C售06
030850.TW,敦泰永豐27購01
030851.TW,合勤控永豐27購01
030852.TW,潤泰新永豐27購01
030854.TW,智邦元富27購02
030856.TW,中興電麥證29購01
030857.TW,台積電麥證2B購01
030859.TW,滬深2X凱基28購03
03085U.TW,臺股指中信29售04
030860.TW,滬深2X凱基2A購02
030861.TW,中興電凱基29購01
030862.TW,和大凱基27購01
030863.TW,裕隆凱基2B購01
030865.TW,鴻海凱基2A購02
030866.TW,台積電凱基2C購03
030867.TW,台積電凱基2C購04
030868.TW,台積電凱基2C購05
03086U.TW,臺股指中信29售05
030870.TW,眾達凱基2A購01
030872.TW,穎崴凱基28購01
030873.TW,力智凱基28購01
030874.TW,富鼎凱基27購01
030875.TW,臺股指凱基27購02
030876.TW,臺股指凱基2A購06
030877.TW,臺股指凱基2A購07
030878.TW,T50反1富邦2C購01
03087U.TW,S&P500凱基28售01
030882.TW,聯電富邦29購01
030883.TW,瑞昱富邦27購01
030884.TW,滬深2X元大29購02
030885.TW,滬深2X元大29購03
030886.TW,美費半元大27購02
030887.TW,美費半元大28購01
03088P.TW,國泰金元大29售01
03088U.TW,華城凱基27售01
030891.TW,台積電元大2A購28
030892.TW,台積電元大2B購12
030893.TW,台積電元大2C購01
03089U.TW,聯電凱基26售07
030900.TW,陽明元大2B購01
03090U.TW,聯發科凱基27售07
030911.TW,臺股指元大2A購13
030912.TW,臺股指元大2A購14
030913.TW,臺股指元大2A購15
030914.TW,臺股指元大2B購01
030915.TW,臺股指元大2B購02
03091U.TW,長榮凱基27售10
03092U.TW,智原凱基27售03
030936.TW,富邦金兆豐28購01
030937.TW,台灣50台新26購03
030938.TW,亞聚永豐27購01
030939.TW,華新永豐26購02
03093U.TW,創意凱基26售04
03093X.TW,永豐金元大61展01
030940.TW,和益永豐26購01
030941.TW,國巨永豐27購01
030942.TW,宏達電永豐27購01
030943.TW,晶華永豐27購01
030944.TW,晶睿永豐28購01
030945.TW,富采永豐26購01
030946.TW,智伸科永豐27購01
030947.TW,三福化永豐27購01
030948.TW,晶心科永豐27購01
030949.TW,台塑康和26購01
03094U.TW,南電凱基28售05
030950.TW,聚陽康和26購01
030951.TW,中鋼康和26購01
030952.TW,國泰金康和26購01
030953.TW,新光金康和28購01
030954.TW,中信金康和26購01
030955.TW,晶心科康和26購01
030956.TW,元石油凱基2A購01
030957.TW,華新凱基2C購01
030958.TW,台積電凱基2C購06
030959.TW,台積電凱基2C購07
03095U.TW,國巨群益26售02
030960.TW,台積電凱基2C購08
030961.TW,台積電凱基33購01
030962.TW,宏達電凱基28購02
030963.TW,慧洋凱基27購03
030964.TW,晶華凱基28購01
030965.TW,晶睿凱基28購01
030966.TW,合勤控凱基27購01
030967.TW,晶心科凱基26購01
030968.TW,南電凱基26購03
030969.TW,世紀鋼凱基26購01
03096U.TW,威盛群益26售04
030970.TW,上証2X元富29購01
030971.TW,聯發科元富31購03
030972.TW,長榮航元富29購01
030973.TW,長榮航元富29購02
030974.TW,長榮麥證26購02
030975.TW,晶睿麥證26購01
030976.TW,晶心科麥證26購01
030977.TW,T50反1中信29購01
030978.TW,T50反1中信2A購01
030979.TW,華新中信26購01
03097U.TW,中鋼元富26售02
030980.TW,台積電中信26購05
030981.TW,台積電中信28購03
030982.TW,台積電中信2A購02
030983.TW,台積電中信2C購01
030984.TW,聯發科中信27購02
030985.TW,宏達電中信27購01
030986.TW,神基中信26購01
030987.TW,富采中信27購01
030988.TW,威鋒電中信26購01
030989.TW,AES中信29購01
03098U.TW,大成鋼元富26售02
030990.TW,南茂中信28購01
030991.TW,裕隆國泰28購01
030992.TW,美律國泰28購01
030993.TW,王品國泰28購01
030994.TW,台灣50群益26購01
030995.TW,台灣50群益26購02
030996.TW,台灣50群益27購01
030997.TW,台灣50群益28購01
030998.TW,台灣50群益2C購01
030999.TW,T50反1群益28購05
03099U.TW,新光鋼元富26售02
031000.TW,T50反1群益29購03
031001.TW,華新群益26購01
031002.TW,華新群益26購02
031003.TW,聯電群益26購04
031004.TW,鴻海群益28購01
031005.TW,台積電群益26購06
031006.TW,旺宏群益26購01
031007.TW,光罩群益28購01
031008.TW,燿華群益26購01
031009.TW,瑞昱群益26購01
03100U.TW,上証2X元大26售04
031010.TW,聯發科群益27購05
031011.TW,聯發科群益27購06
031012.TW,宏達電群益28購02
031013.TW,美食群益26購01
031014.TW,國泰金群益26購01
031015.TW,國泰金群益27購02
031016.TW,國泰金群益28購01
031017.TW,晶睿群益26購03
031018.TW,敦泰群益28購03
031019.TW,晶心科群益26購05
03101U.TW,滬深2X元大2A售02
031020.TW,帝寶群益26購01
031021.TW,南電群益28購01
031022.TW,南電群益28購02
031023.TW,臺股指群益26購02
031024.TW,道瓊反富邦28購01
031025.TW,華通富邦27購01
031026.TW,台積電富邦2A購03
031027.TW,威盛富邦29購01
031028.TW,晶睿富邦28購01
031029.TW,晶心科富邦28購01
03102U.TW,A50正2元大26售02
031030.TW,AES富邦26購01
031031.TW,SGBR2X元大26購04
031032.TW,SGBR2X元大26購05
031033.TW,中興電元大26購01
031034.TW,華新元大2B購03
031035.TW,華新元大2C購01
031036.TW,大成鋼元大26購02
031037.TW,裕隆元大28購01
031038.TW,裕隆元大2A購02
031039.TW,三陽元大26購01
03103P.TW,臺股指群益29售03
03103U.TW,聯發科元大26售25
031040.TW,國巨元大26購01
031041.TW,台積電元大2A購29
031042.TW,台積電元大2B購13
031043.TW,台積電元大2C購02
031044.TW,威盛元大26購01
031045.TW,飛宏元大26購02
031046.TW,台驊控元大26購02
031047.TW,慧洋元大26購01
031048.TW,三商壽元大26購01
031049.TW,創意元大26購04
03104P.TW,臺股指群益29售04
03104U.TW,台積電群益27售11
031050.TW,晶睿元大26購01
031051.TW,新唐元大26購02
031052.TW,天鈺元大26購03
031053.TW,中磊元大26購01
031054.TW,盛群元大26購01
031055.TW,晶心科元大26購01
031056.TW,AES元大26購02
031057.TW,富鼎元大28購01
031058.TW,滬深2X國票27購02
031059.TW,中石化國票27購01
03105U.TW,威強電群益27售01
031060.TW,華新國票26購03
031061.TW,東鹼國票27購01
031062.TW,致茂國票27購01
031063.TW,瑞昱國票26購01
031064.TW,台光電國票27購01
031065.TW,威盛國票27購01
031066.TW,陽明國票26購02
031067.TW,華航國票26購03
031068.TW,美食國票27購01
031069.TW,開發金國票27購01
03106U.TW,揚明光群益26售05
031070.TW,神基國票27購01
031071.TW,大立光國票27購01
031072.TW,建漢國票27購01
031073.TW,晶睿國票27購02
031074.TW,嘉聯益國票27購01
031075.TW,盛群國票27購01
031076.TW,晶心科國票28購01
031077.TW,AES國票28購01
031078.TW,台光電康和26購01
031079.TW,威盛康和26購01
03107U.TW,台積電兆豐28售05
031080.TW,晶華康和26購02
031081.TW,東陽永豐27購01
031082.TW,上銀永豐27購01
031083.TW,義隆永豐26購01
031084.TW,裕民永豐27購01
031085.TW,台航永豐26購01
031086.TW,晶技永豐26購01
031087.TW,嘉澤永豐27購01
031088.TW,矽力永豐27購01
031089.TW,晶碩永豐27購01
03108U.TW,華新康和26售01
031090.TW,晶心科永豐28購01
031091.TW,AES永豐27購02
031092.TW,南電永豐27購01
031093.TW,新光金兆豐28購01
031094.TW,聯發科台新26購01
031095.TW,晶華元富26購01
031096.TW,美食元富26購01
031097.TW,國泰金元富26購01
031098.TW,日月光元富29購01
031099.TW,晶碩元富26購01
03109U.TW,台塑國票26售02
031100.TW,裕隆麥證26購01
031101.TW,晶心科麥證27購01
031102.TW,國巨群益26購01
031103.TW,台亞群益26購01
031104.TW,義隆群益26購02
031105.TW,宏達電群益28購03
031106.TW,潤泰全群益26購01
031107.TW,大立光群益26購02
031108.TW,欣興群益26購02
031109.TW,景碩群益26購02
03110U.TW,南亞國票27售01
031110.TW,創意群益26購03
031111.TW,健策群益26購02
031112.TW,材料群益26購01
031113.TW,祥碩群益26購03
031114.TW,祥碩群益28購01
031115.TW,中磊群益26購02
031116.TW,愛普群益26購05
031117.TW,緯穎群益26購01
031118.TW,嘉基群益27購01
031119.TW,南電群益28購03
03111U.TW,東陽國票27售01
031120.TW,台泥凱基2C購01
031121.TW,華新凱基2C購02
031122.TW,永光凱基28購01
031123.TW,裕隆凱基33購01
031124.TW,裕隆凱基33購02
031125.TW,裕隆凱基33購03
031126.TW,裕隆凱基33購04
031127.TW,台積電凱基27購21
031128.TW,台積電凱基2C購09
031129.TW,台積電凱基33購02
03112U.TW,儒鴻國票26售02
031130.TW,台積電凱基33購03
031131.TW,強茂凱基26購01
031132.TW,宏達電凱基26購07
031133.TW,晶華凱基26購02
031134.TW,美食凱基2A購01
031135.TW,奇鋐凱基26購01
031136.TW,貿聯凱基27購01
031137.TW,智伸科凱基28購01
031138.TW,天鈺凱基27購02
031139.TW,晶心科凱基28購01
03113U.TW,和大國票26售01
031140.TW,富鼎凱基2A購01
031141.TW,台灣50元大29購03
031142.TW,台灣50元大29購04
031143.TW,台灣50元大29購05
031144.TW,台灣50元大2A購01
031145.TW,台灣50元大2A購02
031146.TW,T50反1元大29購06
031147.TW,T50反1元大2A購05
031148.TW,上証2X元大28購01
031149.TW,香港反元大29購01
03114U.TW,聯電國票27售03
031150.TW,臺指反元大2B購01
031151.TW,道瓊銀元大27購01
031152.TW,中502X元大27購01
031153.TW,中502X元大27購02
031154.TW,中砂元大29購01
031155.TW,華新元大26購05
031156.TW,華新元大2C購02
031157.TW,裕隆元大28購02
031158.TW,裕隆元大29購03
031159.TW,鴻海元大26購04
03115U.TW,聯電國票2A售01
031160.TW,宏達電元大26購03
031161.TW,萬海元大26購04
031162.TW,萬海元大26購05
031163.TW,美食元大26購01
031164.TW,美食元大26購02
031165.TW,王品元大26購01
031166.TW,揚明光元大26購02
031167.TW,世芯元大26購06
031168.TW,貿聯元大26購01
031169.TW,貿聯元大26購02
03116U.TW,玉晶光國票27售04
031170.TW,貿聯元大2A購01
031171.TW,四維航元大26購01
031172.TW,晶心科元大26購02
031173.TW,AES元大26購03
031174.TW,AES元大26購04
031175.TW,AES元大2A購01
031176.TW,華新中信28購02
031177.TW,裕隆中信26購01
031178.TW,旺宏中信26購02
031179.TW,華邦電中信27購01
03117U.TW,臺股指國票27售08
031180.TW,台新金中信28購01
031181.TW,嘉晶中信26購01
031182.TW,欣興中信28購01
031183.TW,創意中信26購01
031184.TW,力積電中信27購01
031185.TW,華新國泰28購01
031186.TW,台積電國泰28購01
031187.TW,威盛國泰28購01
031188.TW,晶心科國泰28購01
031189.TW,晶心科國泰28購02
03118U.TW,臺股指國票28售06
031190.TW,滬深2X富邦28購01
031191.TW,元石油富邦27購01
031192.TW,SGBR2X富邦28購01
031193.TW,東陽富邦26購01
031194.TW,華新富邦26購02
031195.TW,允強富邦26購01
031196.TW,致茂富邦27購01
031197.TW,長榮富邦27購03
031198.TW,長榮富邦2A購01
031199.TW,群創富邦28購01
03119U.TW,臺股指國票28售07
031200.TW,台勝科富邦26購01
031201.TW,富采富邦27購01
031202.TW,台郡富邦27購01
031203.TW,康舒富邦28購01
031204.TW,力積電富邦28購01
031205.TW,裕民康和26購01
031206.TW,漢翔康和26購01
031207.TW,日月光康和28購01
031208.TW,祥碩康和26購01
031209.TW,南電康和26購03
03120U.TW,臺股指國票29售04
031210.TW,T50正2國票2A購01
031211.TW,技嘉國票27購01
031212.TW,可成國票26購01
031213.TW,新光金國票26購01
031214.TW,乙盛國票27購01
031215.TW,晶心科國票26購05
031216.TW,華擎群益26購01
031217.TW,世芯群益26購02
031218.TW,景碩台新26購01
031219.TW,華新永豐27購01
03121U.TW,SGBR2X凱基2A售02
031220.TW,廣宇永豐27購01
031221.TW,宏達電永豐28購01
031222.TW,智原永豐27購02
031223.TW,緯穎永豐26購01
031224.TW,威鋒電永豐28購01
031225.TW,統一實永豐26購01
031226.TW,T50正2元大2A購01
031227.TW,國企2X元大26購01
031228.TW,國企2X元大26購02
031229.TW,中興電元大26購02
03122U.TW,儒鴻元富26售02
031230.TW,裕隆元大29購04
031231.TW,偉詮電元大26購01
031232.TW,宏達電元大26購04
